DesMinDB_DataProyectoMineria_Sexo,DesMinDB_DataProyectoMineria_Zona,DesMinDB_DataProyectoMineria_Departamento,DesMinDB_DataProyectoMineria_Etario,DesMinDB_DataProyectoMineria_Grupo,DesMinDB_DataProyectoMineria_No_carente,DesMinDB_DataProyectoMineria_Valor,DesMinDB_DataProyectoMineria_Total,DesMinDB_DataProyectoMineria_Proporción,DesMinDB_DataProyectoMineria_Variable,DesMinDB_DataProyectoMineria_ID,DesMinDB_DataProyectoMineria_Nombre_dpto
Hombre,Urbano,70,Menor,Venezolana,544842,9001629,9546471,942927391703175,Sin suministro continuo de agua,2262,Sucre
Hombre,Urbano,70,Menor,Venezolana,921416,6711927,9885353,678976967236274,Sin sanitario,4900,Sucre
Hombre,Urbano,70,Menor,Venezolana,2074337,49431809,2568655,192442383270622,Sin empleo,7024,Sucre
Hombre,Urbano,70,Menor,Venezolana,3205892,6679461,9885353,67569271426119,Sin fuente de ingresos,3832,Sucre
Hombre,Urbano,70,Menor,Venezolana,6621982,3263371,9885353,330121847950195,Sin alcantarillado,2764,Sucre
Hombre,Urbano,70,Menor,Venezolana,8258187,1627166,9885353,164603732410972,Sin refrigerador,4366,Sucre
Hombre,Urbano,70,Menor,Venezolana,8324099,15612541,9885353,157936100005736,Sin pisos duraderos,5968,Sucre
Hombre,Urbano,70,Menor,Venezolana,8457695,1427658,9885353,144421549741319,Sin recogida de basuras,1194,Sucre
Hombre,Urbano,70,Menor,Venezolana,8654053,12313,9885353,124558020335743,Sin espacio exclusivo para la cocina,3298,Sucre
Hombre,Urbano,70,Menor,Venezolana,9012517,87283555,9885353,882958403205227,Sin paredes duraderas,6502,Sucre
Hombre,Urbano,70,Menor,Venezolana,9168163,7171903,9885353,72550803193371,Sin combustible adecuado para cocinar,126,Sucre
Hombre,Urbano,70,Menor,Venezolana,9546471,3388823,9885353,342812542961288,Sin acueducto,1728,Sucre
Hombre,Urbano,70,Menor,Venezolana,9881759,35940648,9885353,363574755499374,Sin electricidad,5434,Sucre
Hombre,Urbano,73,Mayor,Colombiana,1233645,1599864,2833509,564622875734646,Sin fuente de ingresos,3843,Tolima
Hombre,Urbano,73,Mayor,Colombiana,1679207,1154302,2833509,407375448604539,Hacinamiento,671,Tolima
Hombre,Urbano,73,Mayor,Colombiana,1974994,85851572,2833509,302986763055985,Sin refrigerador,4377,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2298202,535307024,2833509,188920177772508,Sin suministro continuo de agua,2273,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2530881,277114769,2807996,986877363785418,Sin empleo,7034,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2657248,17626118,2833509,622059714650633,Sin espacio exclusivo para la cocina,3309,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2819056,14453094,2833509,510077575190338,Sin pisos duraderos,5979,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2833509,0,2833509,0,Sin acueducto,1739,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2833509,0,2833509,0,Sin alcantarillado,2775,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2833509,0,2833509,0,Sin combustible adecuado para cocinar,137,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2833509,0,2833509,0,Sin electricidad,5445,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2833509,0,2833509,0,Sin paredes duraderas,6513,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2833509,0,2833509,0,Sin recogida de basuras,1205,Tolima
Hombre,Urbano,73,Mayor,Colombiana,2833509,0,2833509,0,Sin sanitario,4911,Tolima
Hombre,Urbano,73,Mayor,Retornada,6454336,17451996,81995356,212841273596031,Sin suministro continuo de agua,2272,Tolima
Hombre,Urbano,73,Mayor,Retornada,7727475,47206057,81995356,575716227148279,Sin combustible adecuado para cocinar,136,Tolima
Hombre,Urbano,73,Mayor,Retornada,28786593,53208763,81995356,648924104921259,Sin fuente de ingresos,3842,Tolima
Hombre,Urbano,73,Mayor,Retornada,57217679,13586528,70804207,191888710793696,Sin empleo,7033,Tolima
Hombre,Urbano,73,Mayor,Retornada,57402083,24593274,81995356,299934962170297,Hacinamiento,670,Tolima
Hombre,Urbano,73,Mayor,Retornada,60844286,2115107,81995356,257954487080951,Sin refrigerador,4376,Tolima
Hombre,Urbano,73,Mayor,Retornada,67331681,146636755,81995356,178835439168043,Sin espacio exclusivo para la cocina,3308,Tolima
Hombre,Urbano,73,Mayor,Retornada,81995356,0,81995356,0,Sin acueducto,1738,Tolima
Hombre,Urbano,73,Mayor,Retornada,81995356,0,81995356,0,Sin alcantarillado,2774,Tolima
Hombre,Urbano,73,Mayor,Retornada,81995356,0,81995356,0,Sin electricidad,5444,Tolima
Hombre,Urbano,73,Mayor,Retornada,81995356,0,81995356,0,Sin paredes duraderas,6512,Tolima
Hombre,Urbano,73,Mayor,Retornada,81995356,0,81995356,0,Sin pisos duraderos,5978,Tolima
Hombre,Urbano,73,Mayor,Retornada,81995356,0,81995356,0,Sin recogida de basuras,1204,Tolima
Hombre,Urbano,73,Mayor,Retornada,81995356,0,81995356,0,Sin sanitario,4910,Tolima
Hombre,Urbano,73,Mayor,Venezolana,1523924,1646959,3170883,519400747362801,Sin fuente de ingresos,3841,Tolima
Hombre,Urbano,73,Mayor,Venezolana,1906789,1220415,3127204,390257559148684,Sin suministro continuo de agua,2271,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2267113,3564022,2623515,135849118453678,Sin empleo,7032,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2630866,5400164,3170883,170304738459287,Hacinamiento,669,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2784435,3864472,3170883,121873686288646,Sin espacio exclusivo para la cocina,3307,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2889994,2808891,3170883,885838739556143,Sin refrigerador,4375,Tolima
Hombre,Urbano,73,Mayor,Venezolana,3039123,1317592,3170883,415528419055512,Sin alcantarillado,2773,Tolima
Hombre,Urbano,73,Mayor,Venezolana,3049894,120989,3170883,381562485906922,Sin paredes duraderas,6511,Tolima
Hombre,Urbano,73,Mayor,Venezolana,3076255,94627583,3170883,29842659915235,Sin combustible adecuado para cocinar,135,Tolima
Hombre,Urbano,73,Mayor,Venezolana,3110086,6079627,3170883,191732933697018,Sin sanitario,4909,Tolima
Hombre,Urbano,73,Mayor,Venezolana,3124482,4640037,3170883,146332646143046,Sin pisos duraderos,5977,Tolima
Hombre,Urbano,73,Mayor,Venezolana,3127204,4367866,3170883,137749201090043,Sin acueducto,1737,Tolima
Hombre,Urbano,73,Mayor,Venezolana,3151715,1916752,3170883,604485249061539,Sin recogida de basuras,1203,Tolima
Hombre,Urbano,73,Mayor,Venezolana,3166656,42270006,3170883,133306735064018,Sin electricidad,5443,Tolima
Hombre,Urbano,73,Menor,Colombiana,0,50822327,50822327,1,Sin empleo,7031,Tolima
Hombre,Urbano,73,Menor,Colombiana,2386602,56904248,2955644,1925274085783,Sin suministro continuo de agua,2270,Tolima
Hombre,Urbano,73,Menor,Colombiana,2852194,10344968,2955644,350007240384837,Sin espacio exclusivo para la cocina,3306,Tolima
Hombre,Urbano,73,Menor,Colombiana,2955644,0,2955644,0,Sin acueducto,1736,Tolima
Hombre,Urbano,73,Menor,Colombiana,2955644,0,2955644,0,Sin alcantarillado,2772,Tolima
Hombre,Urbano,73,Menor,Colombiana,2955644,0,2955644,0,Sin combustible adecuado para cocinar,134,Tolima
Hombre,Urbano,73,Menor,Colombiana,2955644,0,2955644,0,Sin electricidad,5442,Tolima
Hombre,Urbano,73,Menor,Colombiana,2955644,0,2955644,0,Sin paredes duraderas,6510,Tolima
Hombre,Urbano,73,Menor,Colombiana,2955644,0,2955644,0,Sin pisos duraderos,5976,Tolima
Hombre,Urbano,73,Menor,Colombiana,2955644,0,2955644,0,Sin recogida de basuras,1202,Tolima
Hombre,Urbano,73,Menor,Colombiana,2955644,0,2955644,0,Sin sanitario,4908,Tolima
Hombre,Urbano,73,Menor,Colombiana,22030256,75261839,2955644,254637699939506,Sin refrigerador,4374,Tolima
Hombre,Urbano,73,Menor,Colombiana,74082928,2214815,2955644,749351072050626,Hacinamiento,668,Tolima
Hombre,Urbano,73,Menor,Colombiana,83795913,2117685,2955644,716488521621684,Sin fuente de ingresos,3840,Tolima
Hombre,Urbano,73,Menor,Retornada,0,46288763,46288763,1,Sin fuente de ingresos,3839,Tolima
Hombre,Urbano,73,Menor,Retornada,24019276,22269487,46288763,481099203277478,Sin espacio exclusivo para la cocina,3305,Tolima
Hombre,Urbano,73,Menor,Retornada,24019276,22269487,46288763,481099203277478,Sin refrigerador,4373,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Hacinamiento,667,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Sin acueducto,1735,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Sin alcantarillado,2771,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Sin combustible adecuado para cocinar,133,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Sin electricidad,5441,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Sin paredes duraderas,6509,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Sin pisos duraderos,5975,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Sin recogida de basuras,1201,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Sin sanitario,4907,Tolima
Hombre,Urbano,73,Menor,Retornada,46288763,0,46288763,0,Sin suministro continuo de agua,2269,Tolima
Hombre,Urbano,73,Menor,Venezolana,144862,16621605,1614836,102930607194786,Sin espacio exclusivo para la cocina,3304,Tolima
Hombre,Urbano,73,Menor,Venezolana,1097756,5170803,1614836,320206076654224,Hacinamiento,666,Tolima
Hombre,Urbano,73,Menor,Venezolana,1444012,1708239,1614836,10578405485139,Sin refrigerador,4372,Tolima
Hombre,Urbano,73,Menor,Venezolana,1535119,7971737,1614836,493656135979133,Sin paredes duraderas,6508,Tolima
Hombre,Urbano,73,Menor,Venezolana,1584112,3072407,1614836,190261240150703,Sin acueducto,1734,Tolima
Hombre,Urbano,73,Menor,Venezolana,1584577,3025934,1614836,187383362768727,Sin sanitario,4906,Tolima
Hombre,Urbano,73,Menor,Venezolana,1589229,2560662,1614836,158571025169119,Sin pisos duraderos,5974,Tolima
Hombre,Urbano,73,Menor,Venezolana,1596444,1839172,1614836,11389218471721,Sin combustible adecuado para cocinar,132,Tolima
Hombre,Urbano,73,Menor,Venezolana,1603939,10896833,1614836,674795025624893,Sin recogida de basuras,1200,Tolima
Hombre,Urbano,73,Menor,Venezolana,1613669,11672289,1614836,722815753426354,Sin electricidad,5440,Tolima
Hombre,Urbano,73,Menor,Venezolana,3455435,2120226,5575661,380264510342361,Sin empleo,7030,Tolima
Hombre,Urbano,73,Menor,Venezolana,6834528,9313831,1614836,576766371321917,Sin fuente de ingresos,3838,Tolima
Hombre,Urbano,73,Menor,Venezolana,8802559,703856,1584112,444322118638076,Sin suministro continuo de agua,2268,Tolima
Hombre,Urbano,73,Menor,Venezolana,15735999,4123606,1614836,255357571914423,Sin alcantarillado,2770,Tolima
Hombre,Urbano,76,Mayor,Colombiana,3561048,1966795,5527843,355797912494982,Hacinamiento,677,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,3722502,1805341,5527843,326590498319145,Sin refrigerador,4383,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,4753811,7740322,5527843,140024273482442,Sin espacio exclusivo para la cocina,3315,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,4980366,4541958,5434562,835754196934362,Sin empleo,7039,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,5191214,336629,5527843,608969900194343,Sin suministro continuo de agua,2279,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,5443026,84817245,5527843,153436421765235,Sin alcantarillado,2781,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,5467398,60444918,5527843,109346300175313,Sin sanitario,4917,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,5478627,492163559,5527843,890335631818776,Sin electricidad,5451,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,5527843,0,5527843,0,Sin acueducto,1745,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,5527843,0,5527843,0,Sin paredes duraderas,6519,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,5527843,0,5527843,0,Sin pisos duraderos,5985,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,5527843,0,5527843,0,Sin recogida de basuras,1211,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,28659707,2661873,5527843,481539182643212,Sin fuente de ingresos,3849,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,51996985,3281448,5527843,593621779779201,Sin combustible adecuado para cocinar,143,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,4641642,422312,8864762,476394064499419,Sin fuente de ingresos,3848,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,6380651,2484111,8864762,280223090027685,Sin espacio exclusivo para la cocina,3314,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,7019477,18452846,8864762,20815951968028,Hacinamiento,676,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,7145679,1719083,8864762,193923198389308,Sin refrigerador,4382,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,7518752,10602546,8579007,123587100465124,Sin empleo,7038,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,7642352,122241,8864762,137895411066874,Sin suministro continuo de agua,2278,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864762,0,8864762,0,Sin acueducto,1744,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864762,0,8864762,0,Sin alcantarillado,2780,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864762,0,8864762,0,Sin electricidad,5450,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864762,0,8864762,0,Sin paredes duraderas,6518,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864762,0,8864762,0,Sin pisos duraderos,5984,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864762,0,8864762,0,Sin recogida de basuras,1210,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864762,0,8864762,0,Sin sanitario,4916,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,77880623,10767,8864762,121458421557172,Sin combustible adecuado para cocinar,142,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,1241507,956873,12510757,764840209109649,Sin recogida de basuras,1209,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,7928155,4582602,12510757,366292942945019,Sin fuente de ingresos,3847,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,9430484,1032876,10463359,987136157709967,Sin empleo,7037,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,11217536,1293221,12510757,103368725010005,Hacinamiento,675,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,11276024,1120505,12396529,903886079724413,Sin suministro continuo de agua,2277,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,11296059,1214698,12510757,970922862621343,Sin espacio exclusivo para la cocina,3313,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,11521236,9895215,12510757,79093655164112,Sin refrigerador,4381,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,11942072,5686856,12510757,454557306164607,Sin combustible adecuado para cocinar,141,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,12094894,4158639,12510757,332405065496836,Sin alcantarillado,2779,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,12190681,3200766,12510757,255841113371477,Sin sanitario,4915,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,12352126,1586319,12510757,126796404086499,Sin paredes duraderas,6517,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,12396529,1142287,12510757,913043870966401,Sin acueducto,1743,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,12473939,368188,12510757,2942971396535,Sin pisos duraderos,5983,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,12494842,1591575,12510757,127216522549355,Sin electricidad,5449,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,212739,7344535,2861843,256636545051563,Sin refrigerador,4380,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,1034429,57125432,1605683,355770298371472,Sin empleo,7036,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,1118978,1742865,2861843,60900091304799,Hacinamiento,674,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,1370534,1491309,2861843,521100912943163,Sin fuente de ingresos,3846,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,2580268,2815752,2861843,983894644115697,Sin suministro continuo de agua,2276,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,2861843,0,2861843,0,Sin acueducto,1742,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,2861843,0,2861843,0,Sin electricidad,5448,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,2861843,0,2861843,0,Sin paredes duraderas,6516,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,2861843,0,2861843,0,Sin pisos duraderos,5982,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,2861843,0,2861843,0,Sin recogida de basuras,1208,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,2861843,0,2861843,0,Sin sanitario,4914,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,26572852,2045578,2861843,71477645698943,Sin espacio exclusivo para la cocina,3312,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,28237044,38138588,2861843,133265829047925,Sin combustible adecuado para cocinar,140,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,28252845,3655849,2861843,1277445687971,Sin alcantarillado,2778,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,48380862,92744156,57655278,160859784597691,Sin fuente de ingresos,3845,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Hacinamiento,673,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin acueducto,1741,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin alcantarillado,2777,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin combustible adecuado para cocinar,139,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin electricidad,5447,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin espacio exclusivo para la cocina,3311,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin paredes duraderas,6515,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin pisos duraderos,5981,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin recogida de basuras,1207,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin refrigerador,4379,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin sanitario,4913,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,57655278,0,57655278,0,Sin suministro continuo de agua,2275,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,397163,133611,530774,251728607655989,Hacinamiento,672,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,1818054,4986443,2316698,215239232735557,Sin empleo,7035,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,3113009,2194731,530774,413496328004009,Sin fuente de ingresos,3844,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,4402305,7806966,5183001,150626364918703,Sin suministro continuo de agua,2274,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,4860058,4476828,530774,843452768975119,Sin espacio exclusivo para la cocina,3310,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,4892943,4147973,530774,781495137290071,Sin alcantarillado,2776,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,4894562,413178,530774,778444309630841,Sin refrigerador,4378,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,4967085,34065576,530774,641809433016689,Sin sanitario,4912,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,5183001,1247391,530774,235013583935912,Sin acueducto,1740,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,5206833,1009073,530774,190113494632367,Sin recogida de basuras,1206,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,5215749,91991741,530774,17331621556444,Sin combustible adecuado para cocinar,138,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,5217874,8986609,530774,169311401839578,Sin paredes duraderas,6514,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,5276321,3141904,530774,591947608586705,Sin pisos duraderos,5980,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,5298799,8941562,530774,16846269787141,Sin electricidad,5446,Valle del Cauca
Mujer,Rural,5,Mayor,Colombiana,871328,950714035,1822042,52178491769125,Sin empleo,7269,Antioquia
Mujer,Rural,5,Mayor,Colombiana,1434391,3280258,4714649,695758687444177,Sin fuente de ingresos,4117,Antioquia
Mujer,Rural,5,Mayor,Colombiana,1990952,2723697,4714649,577709390455154,Hacinamiento,945,Antioquia
Mujer,Rural,5,Mayor,Colombiana,2207054,2507595,4714649,531873104445315,Sin alcantarillado,3049,Antioquia
Mujer,Rural,5,Mayor,Colombiana,2207054,418755722,26258096,159476803649434,Sin suministro continuo de agua,2529,Antioquia
Mujer,Rural,5,Mayor,Colombiana,2373138,2341511,4714649,496645879682666,Sin refrigerador,4651,Antioquia
Mujer,Rural,5,Mayor,Colombiana,2719115,1995534,4714649,423262474046318,Sin recogida de basuras,1479,Antioquia
Mujer,Rural,5,Mayor,Colombiana,2719115,1995534,4714649,423262474046318,Sin sanitario,5185,Antioquia
Mujer,Rural,5,Mayor,Colombiana,3777948,93670132,4714649,198678909076794,Sin espacio exclusivo para la cocina,3583,Antioquia
Mujer,Rural,5,Mayor,Colombiana,4295893,418755722,4714649,888201268005317,Sin combustible adecuado para cocinar,411,Antioquia
Mujer,Rural,5,Mayor,Colombiana,4714649,0,4714649,0,Sin electricidad,5719,Antioquia
